,id,text,clean,emotion_x,emotion_y,2nd_emotions_x,2nd_emotions_y,keep,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,none,sentiment,negative,positive,neutral
659,1258298116689793024,(ΔΕΗ: Πότε ανοίγουν τα καταστήματα & για πώς θα λειτουργούν) - https://t.co/8SfQrwBfbu https://t.co/FvJBFD9p4v,(ΔΕΗ: Πότε ανοίγουν τα καταστήματα & για πώς θα λειτουργούν) -,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
660,1095031371519660037,Κοινωνικό Τιμολόγιο ΔΕΗ: Νέα αίτηση πρέπει να κάνουν ΟΛΟΙ οι δικαιούχοι! - https://t.co/Y0se9fyiyD https://t.co/hjYtZHL1O0,Κοινωνικό Τιμολόγιο ΔΕΗ: Νέα αίτηση πρέπει να κάνουν ΟΛΟΙ οι δικαιούχοι! -,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
661,1239626166933303297,"Ελεύθερη πρόσβαση στο History Channel διαθέτει η Cosmote μέσω του καναλιού της στο YouTube, ως «μέτρο» γ τον κορονοϊό.  Στο πρώτο επεισόδιο:   «Ο Στάλιν είχε από το 1941 έτοιμη τ νόσο για εξόντωση πληθυσμού. Πως η απόβαση της Νορμανδίας απέτρεψε το αιμοσταγές σχέδιο». #κορονοιος","Ελεύθερη πρόσβαση στο History Channel διαθέτει η Cosmote μέσω του καναλιού της στο YouTube, ως «μέτρο» γ τον κορονοϊό. Στο πρώτο επεισόδιο: «Ο Στάλιν είχε από το 1941 έτοιμη τ νόσο για εξόντωση πληθυσμού. Πως η απόβαση της Νορμανδίας απέτρεψε το αιμοσταγές σχέδιο». #κορονοιος",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
662,1116085085428699139,"Οι γηπεδούχοι τις εντυπώσεις, η ""Μεγάλη Κυρία"" την ουσία https://t.co/Z41dneMQUX #ChampionsLeague #AJAJUV","Οι γηπεδούχοι τις εντυπώσεις, η ""Μεγάλη Κυρία"" την ουσία #ChampionsLeague #AJAJUV",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
663,1099775165175660545,@evangelinne1 @NovaGreece τα δικαιωματα τα εχει η disney και ειναι το studio που πηρε ote απο nova,τα δικαιωματα τα εχει η disney και ειναι το studio που πηρε ote απο nova,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
664,1244888252894588929,"Κράζαμε το ΣΥΡΙΖΑ για το επίδομα σάντουιτς στη ΔΕΗ και τώρα μιλάμε για επίδομα σίτισης στην ΕΡΤ. Ελληνες δυο ταχυτήτων, ντροπή! @AdonisGeorgiadi #sky @skilakakis","Κράζαμε το ΣΥΡΙΖΑ για το επίδομα σάντουιτς στη ΔΕΗ και τώρα μιλάμε για επίδομα σίτισης στην ΕΡΤ. Ελληνες δυο ταχυτήτων, ντροπή! #sky",other,disgust,disgust,anger,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
665,1128026338886078464,"«Τα σύνορα της Ελλάδας» παρουσιάζουν την προσάρτηση της Θεσσαλίας στην Ελλάδα, στο COSMOTE HISTORY HD https://t.co/NmXbhd2We3","«Τα σύνορα της Ελλάδας» παρουσιάζουν την προσάρτηση της Θεσσαλίας στην Ελλάδα, στο COSMOTE HISTORY HD",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
666,1167957759083630592,Δράση από το Ολυμπιακός - Ηρακλής (Video) https://t.co/qcg2D3gOru #basketball #friendlygame #OLYIRA,Δράση από το Ολυμπιακός - Ηρακλής (Video) #basketball #friendlygame #OLYIRA,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
667,1229822983981719554,"Τα 5 απίθανα διαφημιστικά σποτ του Φελίνι – Για την Barilla, το Campari κ.α. https://t.co/Zu8tMt2Pvc","Τα 5 απίθανα διαφημιστικά σποτ του Φελίνι – Για την Barilla, το Campari κ.α.",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
668,1170892109337038851,👉Επιστρέφει στις προπονήσεις ο ΠΑΟΚ   https://t.co/A0w6AsEXcc  #paokfc #varela #training,👉Επιστρέφει στις προπονήσεις ο ΠΑΟΚ #paokfc #varela #training,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
669,1260995559260745728,ΑΘΛΗΤΙΣΜΟΣ¨ Nova και Cosmote TV στο «κάδρο» για το τηλεοπτικό του Παναθηναϊκού - Έτσι έχουν τα δεδομένα για την κεντρική διαχείριση στη Super League 1: Nova και Cosmote TV στο «κάδρο» για το τηλεοπτικό του Παναθηναϊκού - Έτσι έχουν τα δεδομένα για την… https://t.co/DnCienx363 https://t.co/lKomin1Hpr,ΑΘΛΗΤΙΣΜΟΣ¨ Nova και Cosmote TV στο «κάδρο» για το τηλεοπτικό του Παναθηναϊκού - Έτσι έχουν τα δεδομένα για την κεντρική διαχείριση στη Super League 1: Nova και Cosmote TV στο «κάδρο» για το τηλεοπτικό του Παναθηναϊκού - Έτσι έχουν τα δεδομένα για την…,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
670,1093499013771321345,Η Nova σταθερά δίπλα στην Ελληνική Παραολυμπιακή Επιτροπή https://t.co/P88vlLKGEZ https://t.co/MTHupiTVTD,Η Nova σταθερά δίπλα στην Ελληνική Παραολυμπιακή Επιτροπή,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
671,1136663009412169728,Αληθεύει ρε παπαρα οτι ειπες οτι πρόπερσι ηρθε η Vodafone στην Ελλαδα να επενδύσει;,Αληθεύει ρε παπαρα οτι ειπες οτι πρόπερσι ηρθε η Vodafone στην Ελλαδα να επενδύσει;,disgust,anger,anger,disgust,"['disgust', 'anger']",1,0,1,0,0,0,0,0,0,negative,1,0,0
672,1224646676952076291,Νέα παραγωγή COSMOTE TV: Τα «Ζευγάρια που έγραψαν Ιστορία» με τη Λένα Διβάνη έρχονται στο COSMOTE HISTORY HD https://t.co/MXJzboGnYJ https://t.co/U9UhzBVzN8,Νέα παραγωγή COSMOTE TV: Τα «Ζευγάρια που έγραψαν Ιστορία» με τη Λένα Διβάνη έρχονται στο COSMOTE HISTORY HD,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
673,1190904411947749376,"Η Πρέβεζα ""αποχαιρετά"" σήμερα τον Γιάννη Νόβα - Η συλλυπητήρια ανακοίνωση του Νοσοκομείου Πρέβεζας - https://t.co/JmLcdr3Ofg https://t.co/enONUBIykC","Η Πρέβεζα ""αποχαιρετά"" σήμερα τον Γιάννη Νόβα - Η συλλυπητήρια ανακοίνωση του Νοσοκομείου Πρέβεζας -",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
674,1233781056249180161,"@MileEnd_ @StrPapous Για αυτό μου αρέσει επειδή έχει γρήγορο τέμπο πιο αλεγκρο κι όχι τόσο βαρύ. Χορεύω και το dust in the wind άμα λάχει σε ζεϊμπέκικο εσύ πειραχτηρι @MileEnd_ ,όρεξη να χουμε. Νέος ωραίος γυμνασμενος νταξει με λίγη φαντασία είμαι κι από αυτά 😋😎","Για αυτό μου αρέσει επειδή έχει γρήγορο τέμπο πιο αλεγκρο κι όχι τόσο βαρύ. Χορεύω και το dust in the wind άμα λάχει σε ζεϊμπέκικο εσύ πειραχτηρι ,όρεξη να χουμε. Νέος ωραίος γυμνασμενος νταξει με λίγη φαντασία είμαι κι από αυτά 😋😎",joy,other,other,joy,['joy'],0,0,0,0,1,0,0,0,0,positive,0,1,0
675,1229408013775183872,Dei Energy News: Ενημερωτικό δελτίο από τον Π. Καραλευθέρη https://t.co/0HEJWr2zrZ,Dei Energy News: Ενημερωτικό δελτίο από τον Π. Καραλευθέρη,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
676,1082581885962907649,«Μαϊμού» υπάλληλοι της ΔΕΗ ξάφριζαν ηλικιωμένους στη Θεσσαλονίκη #rthess  https://t.co/nZGZzAHIux,«Μαϊμού» υπάλληλοι της ΔΕΗ ξάφριζαν ηλικιωμένους στη Θεσσαλονίκη #rthess,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
677,1239256877722206214,Κορωνοϊός: Συνεχίζει τη λειτουργία της η ΔΕΗ - Τηλεφωνικά και μέσω διαδικτύου η εξυπηρέτηση των πελατών https://t.co/uQnqMkg5YF,Κορωνοϊός: Συνεχίζει τη λειτουργία της η ΔΕΗ - Τηλεφωνικά και μέσω διαδικτύου η εξυπηρέτηση των πελατών,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
678,1259420951944577024,Κατάλαβες γιατί έπρεπε να φύγει η έντιμη Βασιλική Θάνου από την επιτροπή ανταγωνισμού;  Οριζόντιες τιμές μεταξύ Deutsche Telekom (aka Cosmote) - Vodafone - Wind που μοιάζουν με καρτέλ για κάτι που οι ίδιες εταιρίες προσφέρουν σε άλλες χώρες φθηνότερα....(να μην πούμε για μισθούς),Κατάλαβες γιατί έπρεπε να φύγει η έντιμη Βασιλική Θάνου από την επιτροπή ανταγωνισμού; Οριζόντιες τιμές μεταξύ Deutsche Telekom (aka Cosmote) - Vodafone - Wind που μοιάζουν με καρτέλ για κάτι που οι ίδιες εταιρίες προσφέρουν σε άλλες χώρες φθηνότερα....(να μην πούμε για μισθούς),disgust,disgust,other,anger,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
679,1151122361007169536,Π. Σκουρλέτης: Κυβερνητικό σχέδιο παράδοσης των υδροηλεκτρικών «φιλέτων» της ΔΕΗ στους ιδιώτες - βίντεο | ΣΥΡΙΖΑ Συνασπισμός Ριζοσπαστικής Αριστεράς https://t.co/ZGfCRjjFXf,Π. Σκουρλέτης: Κυβερνητικό σχέδιο παράδοσης των υδροηλεκτρικών «φιλέτων» της ΔΕΗ στους ιδιώτες - βίντεο | ΣΥΡΙΖΑ Συνασπισμός Ριζοσπαστικής Αριστεράς,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
680,1200064008730107904,Με 153 ψήφους επί της αρχής πέρασε το νομοσχέδιο για τη ΔΕΗ https://t.co/1hh6Tx23Gj,Με 153 ψήφους επί της αρχής πέρασε το νομοσχέδιο για τη ΔΕΗ,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
681,1164830838913036294,η νδ θα πληρωσει;;το πασοκ;;η χαλυβουργικη που οταν η δεη της εστειλε χαρτι οτι θα της το κοψει αν δεν πληρωσει ξεσηκωθηκαν τα κομματα;;τα λεφτα της ενεργκα θα τα παρει πισω;;οταν κανει ολα αυτα τοτε να μιλαει για αυξησεις,η νδ θα πληρωσει;;το πασοκ;;η χαλυβουργικη που οταν η δεη της εστειλε χαρτι οτι θα της το κοψει αν δεν πληρωσει ξεσηκωθηκαν τα κομματα;;τα λεφτα της ενεργκα θα τα παρει πισω;;οταν κανει ολα αυτα τοτε να μιλαει για αυξησεις,disgust,disgust,anger,fear,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
682,1123931410404925440,ΔΕΗ: Η έκθεση της S&P διαψεύδουν κατηγορηματικά τα καταστροφολογικά σενάρια - Αποπληρώθηκε το ομόλογο 350 εκατ. https://t.co/VsKsk8Mxsd https://t.co/ecKqZy0BmC,ΔΕΗ: Η έκθεση της S&P διαψεύδουν κατηγορηματικά τα καταστροφολογικά σενάρια - Αποπληρώθηκε το ομόλογο 350 εκατ.,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
683,1135552803580141570,Dei Energy News: Σταμάτης Ρέλιας: Κλείνω ακόμα έναν κύκλο ζωής με έ... https://t.co/Mu7EqfyVWF,Dei Energy News: Σταμάτης Ρέλιας: Κλείνω ακόμα έναν κύκλο ζωής με έ...,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
684,1087320009922306049,"Με ΔΕΗ +8% αλλά τράπεζες έως -3% το ΧΑ +0,20% στις 618 μον. – Αύξηση short από Lansdowne, Oceanwood – Βελτίωση στα ομόλογα 4,1 % https://t.co/qp6uRoMNwV","Με ΔΕΗ +8% αλλά τράπεζες έως -3% το ΧΑ +0,20% στις 618 μον. – Αύξηση short από Lansdowne, Oceanwood – Βελτίωση στα ομόλογα 4,1 %",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
685,1210824527304806402,Το ιστορικό λάθος που έφερε σε αδιέξοδο τη ΔΕΗ https://t.co/VIn3SWMHyd,Το ιστορικό λάθος που έφερε σε αδιέξοδο τη ΔΕΗ,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
686,1162105350675456000,"Γκολ για τη Μόλντε στο τέλος του πρώτου ημιχρόνου της παράτασης, με τον Μπόλι, ο οποίος έκανε το 3-1 και έδωσε μεγάλο πλεονέκτημα στην ομάδα του για πρόκριση #arisfc #EuropaLeague","Γκολ για τη Μόλντε στο τέλος του πρώτου ημιχρόνου της παράτασης, με τον Μπόλι, ο οποίος έκανε το 3-1 και έδωσε μεγάλο πλεονέκτημα στην ομάδα του για πρόκριση #arisfc #EuropaLeague",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
687,1158441303807614978,"@zevrelidi @snbbloopers Στην Ελλάδα τα NOME υιοθετήθηκαν με το 3ο μνημόνιο και επιβάλλουν στη ΔΕΗ την υποχρέωση να πουλάει φθηνά (με τιμή εκκίνησης που ορίζεται από τη ΡΑΕ στο κόστος παραγωγής ) συγκεκριμένη ποσότητα ηλεκτρικού ρεύματος που προέρχεται από τη λιγνιτική και υδροηλεκτρική παραγωγή της, >>","Στην Ελλάδα τα NOME υιοθετήθηκαν με το 3ο μνημόνιο και επιβάλλουν στη ΔΕΗ την υποχρέωση να πουλάει φθηνά (με τιμή εκκίνησης που ορίζεται από τη ΡΑΕ στο κόστος παραγωγής ) συγκεκριμένη ποσότητα ηλεκτρικού ρεύματος που προέρχεται από τη λιγνιτική και υδροηλεκτρική παραγωγή της, >>",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
688,1156856747962904576,πίνω παντα ενα Panadol extra πριν ανοιξω το λογαριασμο της ΔΕΗ,πίνω παντα ενα Panadol extra πριν ανοιξω το λογαριασμο της ΔΕΗ,other,other,other,other,"['other', 'other']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
689,1158256593915527169,Απαξιώνει τη ΔΕΗ για να την ξεπουλήσει ο Χατζηδάκης – Αυξάνει και τα τιμολόγια https://t.co/bOrbMaWXub https://t.co/gKqXsgL8Yo,Απαξιώνει τη ΔΕΗ για να την ξεπουλήσει ο Χατζηδάκης – Αυξάνει και τα τιμολόγια,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
690,1199227928875339776,Πτολεμαΐδα: Συλλαλητήριο υπό καταρρακτώδη βροχή κατά απολιγνιτοποίησης-διάλυσης της ΔΕΗ https://t.co/pZQnmlDvKO,Πτολεμαΐδα: Συλλαλητήριο υπό καταρρακτώδη βροχή κατά απολιγνιτοποίησης-διάλυσης της ΔΕΗ,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
691,1193469049885339648,ΓΕΝΟΠ: Επαναλαμβανόμενες απεργίες κατά του νομοσχεδίου για τη ΔΕΗ https://t.co/FaFJql86VU,ΓΕΝΟΠ: Επαναλαμβανόμενες απεργίες κατά του νομοσχεδίου για τη ΔΕΗ,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
692,1193579977440210944,🏀 Ο Προμηθέας άφησε εκτός Κυπέλλου τον Παναθηναϊκό #BasketC p https://t.co/mhASQSk3Fd https://t.co/JztnYx77iy,🏀 Ο Προμηθέας άφησε εκτός Κυπέλλου τον Παναθηναϊκό #BasketC p,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
693,1240631036679270404,"#DigitalSolidarityGR | Προσφορές από τη Vodafone, λόγω της κρίσης κορωνοϊού - https://t.co/6TINZ19MMB https://t.co/cA5OXdfkb8  ","#DigitalSolidarityGR | Προσφορές από τη Vodafone, λόγω της κρίσης κορωνοϊού -",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
694,1132557048976158720,"Έρχεται, υπογράφει🖋️ και ξεκινά να χτίζει τη νέα ΑΕ  🔜Περιμένουν τις μετεγγραφικές του εισηγήσεις στην ""ένωση"" https://t.co/pg41IaUASd  #aekfc #Transfers","Έρχεται, υπογράφει🖋️ και ξεκινά να χτίζει τη νέα ΑΕ 🔜Περιμένουν τις μετεγγραφικές του εισηγήσεις στην ""ένωση"" #aekfc #Transfers",anticipation,anticipation,other,joy,['anticipation'],0,1,0,0,0,0,0,0,0,positive,0,1,0
695,1263781564858503169,Παρέμβαση στη ΔΕΗ από ΠΑΜΕ για την επανασύνδεση ρεύματος https://t.co/q9YC1iKfj9,Παρέμβαση στη ΔΕΗ από ΠΑΜΕ για την επανασύνδεση ρεύματος,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
696,1166937280747122688,Αγαπητή @windhellas το βρίσκεις λογικό να στέλνεις μνμ τέσσερις τα ξημερώματα για ενημέρωση του υπολοίπου?,Αγαπητή το βρίσκεις λογικό να στέλνεις μνμ τέσσερις τα ξημερώματα για ενημέρωση του υπολοίπου?,disgust,disgust,anger,anger,"['disgust', 'anger']",1,0,1,0,0,0,0,0,0,negative,1,0,0
697,1205022984718536704,Με προτεραιότητα στο δίκτυο της ΔΕΗ ρεύμα εκ net metering αγροτών https://t.co/399COswOxH,Με προτεραιότητα στο δίκτυο της ΔΕΗ ρεύμα εκ net metering αγροτών,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
698,1114027711121510401,Χαμαιλέων: ΔΕΗ: Μπόνους μέσω Αμυνταίου για την πώληση των λιγνιτικών https://t.co/VCT3kjDi95,Χαμαιλέων: ΔΕΗ: Μπόνους μέσω Αμυνταίου για την πώληση των λιγνιτικών,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
699,1087016145616539652,ΔΕΗ: Μέτρα για να μην φτάσει η αύξηση της τιμής του ρεύματος στους καταναλωτές - Περιοδικό Step https://t.co/vOAZgtNUGr,ΔΕΗ: Μέτρα για να μην φτάσει η αύξηση της τιμής του ρεύματος στους καταναλωτές - Περιοδικό Step,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
700,1152213369702768641,"Η ΔΕΗ διαπραγματεύεται στα 2,2240 ευρώ με απώλειες 1,16% όγκο 548 χιλ. τεμάχια και αποτίμηση 515 εκατ. ευρώ","Η ΔΕΗ διαπραγματεύεται στα 2,2240 ευρώ με απώλειες 1,16% όγκο 548 χιλ. τεμάχια και αποτίμηση 515 εκατ. ευρώ",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
701,1164120708009644032,Τέλος η έκπτωση 10% που παρέχει η ΔΕΗ στο ρεύμα  | https://t.co/FJmF1pbcy9 https://t.co/w9bPzR7cau,Τέλος η έκπτωση 10% που παρέχει η ΔΕΗ στο ρεύμα |,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
702,1095770287587684352,H WIND γιορτάζει με προσφορές τον Αγ. Βαλεντίνο https://t.co/abfJv6QayE https://t.co/4Twh7YmVb6,H WIND γιορτάζει με προσφορές τον Αγ. Βαλεντίνο,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
703,1244923768490909696,κυριοι της @COSMOTE λετε στη μητερα μου 70+ χρονων οτι ο μονος τροπος να πληρωσει τον λογαριασμο ειναι να παει στο καταστημα σας αφου δεν εχει smartphone και δεν μπορει να χειριστει την εφαρμογη σας,κυριοι της λετε στη μητερα μου 70+ χρονων οτι ο μονος τροπος να πληρωσει τον λογαριασμο ειναι να παει στο καταστημα σας αφου δεν εχει smartphone και δεν μπορει να χειριστει την εφαρμογη σας,disgust,disgust,other,anger,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
704,1186927905546342400,Συνεργασία Nova και Ελλάκτωρ για έργα τηλεπικοινωνιακής διασύνδεσης https://t.co/J5VP0yuVVG #LiberalGr,Συνεργασία Nova και Ελλάκτωρ για έργα τηλεπικοινωνιακής διασύνδεσης #LiberalGr,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
705,1163182017602826241,Κοινωνικό τιμολόγιο ΔΕΗ: Πώς και μέχρι πότε θα κάνετε αίτηση https://t.co/ksHWk6k3Ex,Κοινωνικό τιμολόγιο ΔΕΗ: Πώς και μέχρι πότε θα κάνετε αίτηση,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
706,1214264469867638790,Το παλιό εργοστάσιο της #ΔΕΗ αποκατέστησε την ηλεκτροδότηση στην Άνδρο - Έκκληση για πλήρη ηλεκτροδότηση σε Άνδρο και Τήνο #εν_Άνδρω #Κοινωνία  https://t.co/isNu2onWfI,Το παλιό εργοστάσιο της #ΔΕΗ αποκατέστησε την ηλεκτροδότηση στην Άνδρο - Έκκληση για πλήρη ηλεκτροδότηση σε Άνδρο και Τήνο #εν_Άνδρω #Κοινωνία,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
707,1247531466914820097,Ιλαροτραγικές οι αντιδράσεις για τη δωρεά της ΔΕΗ στο ΕΣΥ- Χάθηκε η ανθρωπιά ; https://t.co/MC0XtR0oDz https://t.co/WlYexMzKt4,Ιλαροτραγικές οι αντιδράσεις για τη δωρεά της ΔΕΗ στο ΕΣΥ- Χάθηκε η ανθρωπιά ;,disgust,fear,other,disgust,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
708,1155004080055623685,Ο κ. #Χατζηδάκης κατήγγειλε ότι έχει διαμορφωθεί στη χώρα μία κουλτούρα μη πληρωμής των οφειλών και σημείωσε ότι οφειλέτες με οικονομική επιφάνεια έχουν κρυφτεί μέσα στους φτωχούς #ΔΕΗ https://t.co/gpekvf2Jmv,Ο κ. #Χατζηδάκης κατήγγειλε ότι έχει διαμορφωθεί στη χώρα μία κουλτούρα μη πληρωμής των οφειλών και σημείωσε ότι οφειλέτες με οικονομική επιφάνεια έχουν κρυφτεί μέσα στους φτωχούς #ΔΕΗ,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
709,1082927199945142272,ευτυχώς παναζία μου που ο #ote #cosmote είναι ιδιωτική εταιρία και μάλιστα γερμανικών προδιαγραφών 😁😆😅😂,ευτυχώς παναζία μου που ο #ote #cosmote είναι ιδιωτική εταιρία και μάλιστα γερμανικών προδιαγραφών 😁😆😅😂,other,other,other,other,"['other', 'other']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
710,1186605012513898497,Οι προοπτικές από την είσοδο της ΔΕΗ στο φυσικό αέριο | https://t.co/4VMOEBXBZU https://t.co/pff8ZPJtgx #naftemporiki,Οι προοπτικές από την είσοδο της ΔΕΗ στο φυσικό αέριο | #naftemporiki,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
711,1184798515828056065,Τι θα γίνει μωρέ @Vodafone_GR? Θα το καθιερώσετε μια φορά στις 10 ημέρες να βγαίνει off το δίκτυο στην Δυτική Ελλάδα;,Τι θα γίνει μωρέ ? Θα το καθιερώσετε μια φορά στις 10 ημέρες να βγαίνει off το δίκτυο στην Δυτική Ελλάδα;,disgust,disgust,other,anger,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
712,1243490384786927617,COSMOTE HISTORY: Η ηρωική Έξοδος του Μεσολογγίου στο νέο επεισόδιο της εκπομπής «Μηχανή του Χρόνου» https://t.co/vvW03kTAhh https://t.co/7mWv3cBaCT,COSMOTE HISTORY: Η ηρωική Έξοδος του Μεσολογγίου στο νέο επεισόδιο της εκπομπής «Μηχανή του Χρόνου»,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
713,1172509306459185153,Συνάντηση ΓΕΝΟΠ/ΔΕΗ με τον Πρόεδρο της ΔΕΗ Α.Ε. https://t.co/uVueguCDdK https://t.co/scyQ8f9d04,Συνάντηση ΓΕΝΟΠ/ΔΕΗ με τον Πρόεδρο της ΔΕΗ Α.Ε.,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
714,1157353190775492608,Ο Χατζηδάκης με τις άθλιες καθημερινές δηλώσεις του για την ΔΕΗ είναι εξαιρετικά πιθανό να φέρει ευθύνη για μείωση των μετοχών της. Μιλάμε για ένα τόσο σημαντικό θέμα και για μια κατάπτυστη συμπεριφορά από υπουργό της ΝΔ και ο ΣΥΡΙΖΑ κάνει βουτιές και πετάει χαρταετό.,Ο Χατζηδάκης με τις άθλιες καθημερινές δηλώσεις του για την ΔΕΗ είναι εξαιρετικά πιθανό να φέρει ευθύνη για μείωση των μετοχών της. Μιλάμε για ένα τόσο σημαντικό θέμα και για μια κατάπτυστη συμπεριφορά από υπουργό της ΝΔ και ο ΣΥΡΙΖΑ κάνει βουτιές και πετάει χαρταετό.,disgust,disgust,other,anger,['disgust'],0,0,1,0,0,0,0,0,0,negative,1,0,0
715,1139531465039974400,"Ο ΟΤΕ διαπραγματεύεται στα 12,53 ευρώ με πτώση -0,63% και αποτίμηση 6 δισ. ευρώ και βρίσκεται στην 2η θέση των κεφαλαιοποιήσεων.","Ο ΟΤΕ διαπραγματεύεται στα 12,53 ευρώ με πτώση -0,63% και αποτίμηση 6 δισ. ευρώ και βρίσκεται στην 2η θέση των κεφαλαιοποιήσεων.",none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
716,1207380644311027718,rexsat: COSMOTE TV OTT: Έναρξη εμπορικής λειτουργίας με τα νέα πακέτα συνδρομής και πλάνα ενδιαφέροντος για επερχόμενες συνεργασίες με διεθνείς ΟΤΤ πλατφόρμες προστιθέμενου περιεχομένου!https://t.co/klTLR1VHTo https://t.co/WQiO8F6TWe,rexsat: COSMOTE TV OTT: Έναρξη εμπορικής λειτουργίας με τα νέα πακέτα συνδρομής και πλάνα ενδιαφέροντος για επερχόμενες συνεργασίες με διεθνείς ΟΤΤ πλατφόρμες προστιθέμενου περιεχομένου!https://t.co/klTLR1VHTo,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
717,1101240038908669952,Έγιναν τα εγκαίνια στα συνεργαζόμενα ιατρεία του Προμηθευτικού Συνεταιρισμού ΔΕΗ στην Πτολεμαΐδα  https://t.co/n2HcM5UwGO,Έγιναν τα εγκαίνια στα συνεργαζόμενα ιατρεία του Προμηθευτικού Συνεταιρισμού ΔΕΗ στην Πτολεμαΐδα,none,none,none,none,"['none', 'none']",0,0,0,0,0,0,0,0,1,neutral,0,0,1
